Source,Target,Type,Id,Label,timeset,Weight
241585096018023,197401676950391,Directed,2928,,,1
241585096018023,361560647231478,Directed,2929,,,1
241585096018023,125258960871438,Directed,2930,,,1
293621757453096,441083082657006,Directed,2931,,,1
293621757453096,120515345995,Directed,2932,,,1
293621757453096,132833935397,Directed,2933,,,1
293621757453096,396645047055583,Directed,2934,,,1
293621757453096,319275759773,Directed,2935,,,1
100106260072858,70534759244,Directed,2936,,,1
100106260072858,135907266453996,Directed,2937,,,1
100106260072858,10230702430,Directed,2938,,,1
100106260072858,126782594001871,Directed,2939,,,1
535281233184581,165293747006921,Directed,2940,,,1
535281233184581,364055440387154,Directed,2941,,,1
535281233184581,186048831412933,Directed,2942,,,1
535281233184581,27178063867,Directed,2943,,,1
535281233184581,163691139525,Directed,2944,,,1
535281233184581,276649459084128,Directed,2945,,,1
535281233184581,6985046929,Directed,2946,,,1
535281233184581,222274914450586,Directed,2947,,,1
535281233184581,106016059434044,Directed,2948,,,1
535281233184581,193685917347345,Directed,2949,,,1
535281233184581,135907266453996,Directed,2950,,,1
535281233184581,376514640670,Directed,2951,,,1
535281233184581,36880584152,Directed,2952,,,1
535281233184581,355287557837850,Directed,2953,,,1
535281233184581,26500661542,Directed,2954,,,1
535281233184581,787717784598004,Directed,2955,,,1
535281233184581,87384844916,Directed,2956,,,1
535281233184581,6399067073,Directed,2957,,,1
535281233184581,130499853680724,Directed,2958,,,1
535281233184581,289265191114612,Directed,2959,,,1
535281233184581,161544398675,Directed,2960,,,1
535281233184581,273727775978352,Directed,2961,,,1
535281233184581,158352134203230,Directed,2962,,,1
535281233184581,105888282775922,Directed,2963,,,1
535281233184581,335361606197,Directed,2964,,,1
535281233184581,212766738734882,Directed,2965,,,1
535281233184581,441083082657006,Directed,2966,,,1
535281233184581,236624379279,Directed,2967,,,1
535281233184581,111209824808,Directed,2968,,,1
535281233184581,160920497395560,Directed,2969,,,1
535281233184581,135248629878082,Directed,2970,,,1
535281233184581,396645047055583,Directed,2971,,,1
535281233184581,149247871896364,Directed,2972,,,1
535281233184581,207911165990164,Directed,2973,,,1
535281233184581,144262212424306,Directed,2974,,,1
535281233184581,104064439133,Directed,2975,,,1
535281233184581,362602743770130,Directed,2976,,,1
535281233184581,114197501956615,Directed,2977,,,1
535281233184581,116500091768265,Directed,2978,,,1
535281233184581,141840342589766,Directed,2979,,,1
535281233184581,24547752280,Directed,2980,,,1
535281233184581,175735592499371,Directed,2981,,,1
535281233184581,197401676950391,Directed,2982,,,1
535281233184581,13086273953,Directed,2983,,,1
158258074212328,130940650274944,Directed,2984,,,1
158258074212328,110475388978628,Directed,2985,,,1
158258074212328,138625192874754,Directed,2986,,,1
158258074212328,226109890736540,Directed,2987,,,1
160920497395560,135674463136441,Directed,2988,,,1
160920497395560,289910697861040,Directed,2989,,,1
160920497395560,355287557837850,Directed,2990,,,1
160920497395560,179776422147632,Directed,2991,,,1
160920497395560,65828160736,Directed,2992,,,1
160920497395560,38641212854,Directed,2993,,,1
160920497395560,289265191114612,Directed,2994,,,1
160920497395560,787717784598004,Directed,2995,,,1
160920497395560,120515345995,Directed,2996,,,1
160920497395560,361560647231478,Directed,2997,,,1
160920497395560,165293747006921,Directed,2998,,,1
160920497395560,329535631320,Directed,2999,,,1
160920497395560,130940650274944,Directed,3000,,,1
160920497395560,48103536156,Directed,3001,,,1
160920497395560,141840342589766,Directed,3002,,,1
160920497395560,148233435227729,Directed,3003,,,1
160920497395560,375277029226882,Directed,3004,,,1
160920497395560,335361606197,Directed,3005,,,1
160920497395560,319275759773,Directed,3006,,,1
160920497395560,155702137844654,Directed,3007,,,1
160920497395560,401117108635,Directed,3008,,,1
160920497395560,164799456910585,Directed,3009,,,1
160920497395560,535281233184581,Directed,3010,,,1
160920497395560,158258074212328,Directed,3011,,,1
106016059434044,319275759773,Directed,3012,,,1
106016059434044,141840342589766,Directed,3013,,,1
106016059434044,124409704274214,Directed,3014,,,1
106016059434044,148564961869036,Directed,3015,,,1
106016059434044,116500091768265,Directed,3016,,,1
10580904993,186048831412933,Directed,3017,,,1
10580904993,127435211056,Directed,3018,,,1
213893898734260,376514640670,Directed,3019,,,1
213893898734260,128472013912354,Directed,3020,,,1
213893898734260,158352134203230,Directed,3021,,,1
213893898734260,335361606197,Directed,3022,,,1
213893898734260,158258074212328,Directed,3023,,,1
213893898734260,355287557837850,Directed,3024,,,1
213893898734260,164799456910585,Directed,3025,,,1
213893898734260,289910697861040,Directed,3026,,,1
213893898734260,610520942324555,Directed,3027,,,1
213893898734260,289265191114612,Directed,3028,,,1
213893898734260,398787050157783,Directed,3029,,,1
213893898734260,121140614729535,Directed,3030,,,1
213893898734260,361560647231478,Directed,3031,,,1
213893898734260,441083082657006,Directed,3032,,,1
213893898734260,130940650274944,Directed,3033,,,1
213893898734260,21898300328,Directed,3034,,,1
213893898734260,319275759773,Directed,3035,,,1
213893898734260,138625192874754,Directed,3036,,,1
213893898734260,134489589959277,Directed,3037,,,1
213893898734260,396645047055583,Directed,3038,,,1
195185937726,111209824808,Directed,3039,,,1
195185937726,61224900854,Directed,3040,,,1
167109432357,255364922374,Directed,3041,,,1
111352669019325,121140614729535,Directed,3042,,,1
111352669019325,209663759212175,Directed,3043,,,1
111352669019325,152117744823264,Directed,3044,,,1
111352669019325,355287557837850,Directed,3045,,,1
111352669019325,396645047055583,Directed,3046,,,1
111352669019325,115692625189837,Directed,3047,,,1
111352669019325,406114046093174,Directed,3048,,,1
111352669019325,100106260072858,Directed,3049,,,1
111352669019325,361560647231478,Directed,3050,,,1
111352669019325,135907266453996,Directed,3051,,,1
111352669019325,192014377576116,Directed,3052,,,1
111352669019325,212766738734882,Directed,3053,,,1
111352669019325,136327626401155,Directed,3054,,,1
111352669019325,10230702430,Directed,3055,,,1
111352669019325,102608881476,Directed,3056,,,1
111352669019325,155771757856805,Directed,3057,,,1
111352669019325,289910697861040,Directed,3058,,,1
111352669019325,220931314624858,Directed,3059,,,1
758824260836327,319275759773,Directed,3060,,,1
758824260836327,138625192874754,Directed,3061,,,1
758824260836327,361560647231478,Directed,3062,,,1
758824260836327,155702137844654,Directed,3063,,,1
758824260836327,141840342589766,Directed,3064,,,1
758824260836327,142357232469757,Directed,3065,,,1
758824260836327,134489589959277,Directed,3066,,,1
758824260836327,36880584152,Directed,3067,,,1
758824260836327,335361606197,Directed,3068,,,1
758824260836327,125126584189049,Directed,3069,,,1
758824260836327,207911165990164,Directed,3070,,,1
758824260836327,135907266453996,Directed,3071,,,1
758824260836327,13086273953,Directed,3072,,,1
758824260836327,130940650274944,Directed,3073,,,1
758824260836327,160920497395560,Directed,3074,,,1
758824260836327,441083082657006,Directed,3075,,,1
758824260836327,396645047055583,Directed,3076,,,1
179776422147632,65828160736,Directed,3077,,,1
179776422147632,224055164464759,Directed,3078,,,1
179776422147632,355287557837850,Directed,3079,,,1
179776422147632,141840342589766,Directed,3080,,,1
179776422147632,441083082657006,Directed,3081,,,1
179776422147632,241585096018023,Directed,3082,,,1
179776422147632,164799456910585,Directed,3083,,,1
179776422147632,111209824808,Directed,3084,,,1
179776422147632,152117744823264,Directed,3085,,,1
179776422147632,106016059434044,Directed,3086,,,1
179776422147632,192014377576116,Directed,3087,,,1
179776422147632,207911165990164,Directed,3088,,,1
179776422147632,156399917718028,Directed,3089,,,1
179776422147632,335361606197,Directed,3090,,,1
179776422147632,396645047055583,Directed,3091,,,1
179776422147632,319275759773,Directed,3092,,,1
179776422147632,124409704274214,Directed,3093,,,1
179776422147632,116500091768265,Directed,3094,,,1
179776422147632,135907266453996,Directed,3095,,,1
207911165990164,65828160736,Directed,3096,,,1
207911165990164,396645047055583,Directed,3097,,,1
207911165990164,36880584152,Directed,3098,,,1
207911165990164,70534759244,Directed,3099,,,1
207911165990164,24547752280,Directed,3100,,,1
207911165990164,141840342589766,Directed,3101,,,1
207911165990164,535281233184581,Directed,3102,,,1
236624379279,535281233184581,Directed,3103,,,1
236624379279,396645047055583,Directed,3104,,,1
236624379279,13086273953,Directed,3105,,,1
236624379279,127435211056,Directed,3106,,,1
236624379279,138625192874754,Directed,3107,,,1
236624379279,36880584152,Directed,3108,,,1
236624379279,57403415485,Directed,3109,,,1
236624379279,215204471085,Directed,3110,,,1
236624379279,35245929077,Directed,3111,,,1
236624379279,11784025953,Directed,3112,,,1
231543090233889,191150541024536,Directed,3113,,,1
231543090233889,9465008123,Directed,3114,,,1
231543090233889,9122810019,Directed,3115,,,1
231543090233889,104374289616417,Directed,3116,,,1
231543090233889,6955862551,Directed,3117,,,1
231543090233889,27538878924,Directed,3118,,,1
401117108635,434486606623766,Directed,3119,,,1
401117108635,138625192874754,Directed,3120,,,1
401117108635,160920497395560,Directed,3121,,,1
401117108635,70534759244,Directed,3122,,,1
401117108635,134489589959277,Directed,3123,,,1
401117108635,319275759773,Directed,3124,,,1
401117108635,396645047055583,Directed,3125,,,1
141840342589766,196219991026,Directed,3126,,,1
141840342589766,165293747006921,Directed,3127,,,1
141840342589766,135907266453996,Directed,3128,,,1
135248629878082,162791110085,Directed,3129,,,1
135248629878082,120515345995,Directed,3130,,,1
135248629878082,19004299144,Directed,3131,,,1
135248629878082,284756614966396,Directed,3132,,,1
135248629878082,210809168964891,Directed,3133,,,1
135248629878082,149247871896364,Directed,3134,,,1
135248629878082,321467166261,Directed,3135,,,1
135248629878082,1489261961358939,Directed,3136,,,1
135248629878082,386579461505708,Directed,3137,,,1
135248629878082,45430244790,Directed,3138,,,1
135248629878082,535281233184581,Directed,3139,,,1
135248629878082,215309115204945,Directed,3140,,,1
135248629878082,121140614729535,Directed,3141,,,1
135248629878082,155702137844654,Directed,3142,,,1
135248629878082,205302992833989,Directed,3143,,,1
135248629878082,289910697861040,Directed,3144,,,1
135248629878082,36880584152,Directed,3145,,,1
135248629878082,197314056956659,Directed,3146,,,1
135248629878082,398787050157783,Directed,3147,,,1
135248629878082,550244878331761,Directed,3148,,,1
135248629878082,197401676950391,Directed,3149,,,1
135248629878082,212766738734882,Directed,3150,,,1
135248629878082,164799456910585,Directed,3151,,,1
135248629878082,165293747006921,Directed,3152,,,1
135248629878082,241585096018023,Directed,3153,,,1
135248629878082,160920497395560,Directed,3154,,,1
135248629878082,289265191114612,Directed,3155,,,1
135248629878082,158352134203230,Directed,3156,,,1
135248629878082,155771757856805,Directed,3157,,,1
135248629878082,132833935397,Directed,3158,,,1
135248629878082,787717784598004,Directed,3159,,,1
135248629878082,319275759773,Directed,3160,,,1
135248629878082,175735592499371,Directed,3161,,,1
135248629878082,361560647231478,Directed,3162,,,1
135248629878082,355287557837850,Directed,3163,,,1
135248629878082,111209824808,Directed,3164,,,1
135248629878082,148233435227729,Directed,3165,,,1
135248629878082,192014377576116,Directed,3166,,,1
135248629878082,53575623899,Directed,3167,,,1
135248629878082,27538878924,Directed,3168,,,1
135248629878082,441083082657006,Directed,3169,,,1
135248629878082,156399917718028,Directed,3170,,,1
135248629878082,376514640670,Directed,3171,,,1
135248629878082,138625192874754,Directed,3172,,,1
135248629878082,148564961869036,Directed,3173,,,1
135248629878082,227579337295722,Directed,3174,,,1
135248629878082,335361606197,Directed,3175,,,1
135248629878082,135907266453996,Directed,3176,,,1
135248629878082,610520942324555,Directed,3177,,,1
135248629878082,158258074212328,Directed,3178,,,1
135248629878082,114197501956615,Directed,3179,,,1
135248629878082,125258960871438,Directed,3180,,,1
135248629878082,180340435351184,Directed,3181,,,1
135248629878082,110475388978628,Directed,3182,,,1
135248629878082,152117744823264,Directed,3183,,,1
135248629878082,106016059434044,Directed,3184,,,1
135248629878082,112251615452573,Directed,3185,,,1
135248629878082,124409704274214,Directed,3186,,,1
135248629878082,396645047055583,Directed,3187,,,1
135248629878082,141803269192601,Directed,3188,,,1
135248629878082,137679822915089,Directed,3189,,,1
135248629878082,134489589959277,Directed,3190,,,1
135248629878082,141840342589766,Directed,3191,,,1
135248629878082,125817117520772,Directed,3192,,,1
135248629878082,10230702430,Directed,3193,,,1
135248629878082,74133697733,Directed,3194,,,1
135248629878082,201120755306,Directed,3195,,,1
135248629878082,116500091768265,Directed,3196,,,1
135248629878082,87877001755,Directed,3197,,,1
135248629878082,104770457523,Directed,3198,,,1
135248629878082,186048831412933,Directed,3199,,,1
135248629878082,60972098632,Directed,3200,,,1
135248629878082,6883542487,Directed,3201,,,1
135248629878082,78709352302,Directed,3202,,,1
135248629878082,21947521602,Directed,3203,,,1
111209824808,125258960871438,Directed,3204,,,1
111209824808,197401676950391,Directed,3205,,,1
108769455819898,169299103121699,Directed,3206,,,1
108769455819898,6883542487,Directed,3207,,,1
108769455819898,35245929077,Directed,3208,,,1
108769455819898,396645047055583,Directed,3209,,,1
108769455819898,135907266453996,Directed,3210,,,1
108769455819898,132433556918417,Directed,3211,,,1
108769455819898,112328562792,Directed,3212,,,1
108769455819898,178813675874,Directed,3213,,,1
108769455819898,129696653745350,Directed,3214,,,1
108769455819898,13086273953,Directed,3215,,,1
162791110085,158352134203230,Directed,3216,,,1
162791110085,398787050157783,Directed,3217,,,1
162791110085,787717784598004,Directed,3218,,,1
162791110085,273727775978352,Directed,3219,,,1
162791110085,127435211056,Directed,3220,,,1
162791110085,165293747006921,Directed,3221,,,1
162791110085,241585096018023,Directed,3222,,,1
162791110085,284756614966396,Directed,3223,,,1
162791110085,396645047055583,Directed,3224,,,1
162791110085,550244878331761,Directed,3225,,,1
162791110085,407333259361200,Directed,3226,,,1
162791110085,152452064782617,Directed,3227,,,1
162791110085,134489589959277,Directed,3228,,,1
162791110085,335361606197,Directed,3229,,,1
162791110085,8473603278,Directed,3230,,,1
162791110085,282435698460537,Directed,3231,,,1
162791110085,13086273953,Directed,3232,,,1
162791110085,220931314624858,Directed,3233,,,1
162791110085,178827615529939,Directed,3234,,,1
162791110085,133570227362,Directed,3235,,,1
162791110085,171646362694,Directed,3236,,,1
162791110085,135907266453996,Directed,3237,,,1
162791110085,110475388978628,Directed,3238,,,1
162791110085,141803269192601,Directed,3239,,,1
162791110085,160535290657228,Directed,3240,,,1
162791110085,45430244790,Directed,3241,,,1
162791110085,369231150561,Directed,3242,,,1
162791110085,175735592499371,Directed,3243,,,1
162791110085,43611144216,Directed,3244,,,1
162791110085,16547831022,Directed,3245,,,1
162791110085,119240841493711,Directed,3246,,,1
162791110085,6883542487,Directed,3247,,,1
162791110085,11648563484,Directed,3248,,,1
441083082657006,196219991026,Directed,3249,,,1
441083082657006,160920497395560,Directed,3250,,,1
441083082657006,61224900854,Directed,3251,,,1
441083082657006,758824260836327,Directed,3252,,,1
441083082657006,164799456910585,Directed,3253,,,1
441083082657006,125126584189049,Directed,3254,,,1
37562612841,396645047055583,Directed,3255,,,1
37562612841,13086273953,Directed,3256,,,1
37562612841,116500091768265,Directed,3257,,,1
155702137844654,361560647231478,Directed,3258,,,1
155702137844654,36880584152,Directed,3259,,,1
155702137844654,6435441794,Directed,3260,,,1
155702137844654,335361606197,Directed,3261,,,1
155702137844654,160920497395560,Directed,3262,,,1
155702137844654,110475388978628,Directed,3263,,,1
155702137844654,130940650274944,Directed,3264,,,1
155702137844654,6399067073,Directed,3265,,,1
155702137844654,321467166261,Directed,3266,,,1
155702137844654,319275759773,Directed,3267,,,1
155702137844654,26500661542,Directed,3268,,,1
155702137844654,140504009302351,Directed,3269,,,1
155702137844654,6119163067,Directed,3270,,,1
155702137844654,74133697733,Directed,3271,,,1
155702137844654,169299103121699,Directed,3272,,,1
155702137844654,11648563484,Directed,3273,,,1
155702137844654,15526475270,Directed,3274,,,1
155702137844654,6883542487,Directed,3275,,,1
204886532868838,8863608465,Directed,3276,,,1
204886532868838,126782594001871,Directed,3277,,,1
204886532868838,200408663317612,Directed,3278,,,1
204886532868838,87877001755,Directed,3279,,,1
204886532868838,24547752280,Directed,3280,,,1
204886532868838,406114046093174,Directed,3281,,,1
116426051771862,110353738994971,Directed,3282,,,1
116426051771862,10643211755,Directed,3283,,,1
116426051771862,396645047055583,Directed,3284,,,1
134489589959277,6883542487,Directed,3285,,,1
134489589959277,376514640670,Directed,3286,,,1
125126584189049,152117744823264,Directed,3287,,,1
125126584189049,535281233184581,Directed,3288,,,1
125126584189049,376514640670,Directed,3289,,,1
125126584189049,116500091768265,Directed,3290,,,1
125126584189049,233071363415,Directed,3291,,,1
125126584189049,135907266453996,Directed,3292,,,1
121140614729535,23954955810,Directed,3293,,,1
121140614729535,120515345995,Directed,3294,,,1
121140614729535,111352669019325,Directed,3295,,,1
121140614729535,201120755306,Directed,3296,,,1
121140614729535,787717784598004,Directed,3297,,,1
121140614729535,160920497395560,Directed,3298,,,1
121140614729535,141840342589766,Directed,3299,,,1
121140614729535,135674463136441,Directed,3300,,,1
121140614729535,155702137844654,Directed,3301,,,1
121140614729535,125126584189049,Directed,3302,,,1
121140614729535,236624379279,Directed,3303,,,1
121140614729535,289265191114612,Directed,3304,,,1
121140614729535,610520942324555,Directed,3305,,,1
121140614729535,165293747006921,Directed,3306,,,1
121140614729535,190455414496469,Directed,3307,,,1
121140614729535,205302992833989,Directed,3308,,,1
121140614729535,158258074212328,Directed,3309,,,1
121140614729535,135248629878082,Directed,3310,,,1
121140614729535,241585096018023,Directed,3311,,,1
121140614729535,197401676950391,Directed,3312,,,1
121140614729535,124409704274214,Directed,3313,,,1
121140614729535,361560647231478,Directed,3314,,,1
121140614729535,164799456910585,Directed,3315,,,1
121140614729535,441083082657006,Directed,3316,,,1
121140614729535,135907266453996,Directed,3317,,,1
121140614729535,192014377576116,Directed,3318,,,1
121140614729535,141803269192601,Directed,3319,,,1
121140614729535,197314056956659,Directed,3320,,,1
121140614729535,396645047055583,Directed,3321,,,1
121140614729535,212766738734882,Directed,3322,,,1
121140614729535,138625192874754,Directed,3323,,,1
121140614729535,186048831412933,Directed,3324,,,1
121140614729535,220931314624858,Directed,3325,,,1
121140614729535,335361606197,Directed,3326,,,1
121140614729535,13086273953,Directed,3327,,,1
121140614729535,134489589959277,Directed,3328,,,1
121140614729535,355287557837850,Directed,3329,,,1
121140614729535,319275759773,Directed,3330,,,1
140076769503650,186048831412933,Directed,3331,,,1
140076769503650,110475388978628,Directed,3332,,,1
133849106806092,195374600474717,Directed,3333,,,1
133849106806092,127031120644257,Directed,3334,,,1
133849106806092,131894197003019,Directed,3335,,,1
133849106806092,110475388978628,Directed,3336,,,1
361560647231478,191150541024536,Directed,3337,,,1
361560647231478,10852735578,Directed,3338,,,1
361560647231478,84917688371,Directed,3339,,,1
361560647231478,22279807607,Directed,3340,,,1
361560647231478,282435698460537,Directed,3341,,,1
361560647231478,149247871896364,Directed,3342,,,1
361560647231478,179776422147632,Directed,3343,,,1
361560647231478,209663759212175,Directed,3344,,,1
361560647231478,154213784747095,Directed,3345,,,1
361560647231478,403513403125659,Directed,3346,,,1
361560647231478,620113761334680,Directed,3347,,,1
361560647231478,321467166261,Directed,3348,,,1
361560647231478,144262212424306,Directed,3349,,,1
361560647231478,61224900854,Directed,3350,,,1
361560647231478,155702137844654,Directed,3351,,,1
361560647231478,45430244790,Directed,3352,,,1
361560647231478,210809168964891,Directed,3353,,,1
361560647231478,126974204024870,Directed,3354,,,1
361560647231478,103221466391169,Directed,3355,,,1
361560647231478,186641401787,Directed,3356,,,1
361560647231478,165293747006921,Directed,3357,,,1
361560647231478,175735592499371,Directed,3358,,,1
361560647231478,415217558550341,Directed,3359,,,1
361560647231478,535281233184581,Directed,3360,,,1
361560647231478,156399917718028,Directed,3361,,,1
361560647231478,355287557837850,Directed,3362,,,1
361560647231478,162791110085,Directed,3363,,,1
361560647231478,135674463136441,Directed,3364,,,1
361560647231478,289910697861040,Directed,3365,,,1
361560647231478,127435211056,Directed,3366,,,1
361560647231478,186048831412933,Directed,3367,,,1
361560647231478,6939574006,Directed,3368,,,1
361560647231478,335361606197,Directed,3369,,,1
361560647231478,160920497395560,Directed,3370,,,1
361560647231478,253062556897,Directed,3371,,,1
361560647231478,205302992833989,Directed,3372,,,1
361560647231478,441083082657006,Directed,3373,,,1
361560647231478,158258074212328,Directed,3374,,,1
361560647231478,116470741718097,Directed,3375,,,1
361560647231478,39795225543,Directed,3376,,,1
361560647231478,48103536156,Directed,3377,,,1
361560647231478,135248629878082,Directed,3378,,,1
361560647231478,11648563484,Directed,3379,,,1
361560647231478,207911165990164,Directed,3380,,,1
361560647231478,158352134203230,Directed,3381,,,1
361560647231478,376514640670,Directed,3382,,,1
361560647231478,135907266453996,Directed,3383,,,1
361560647231478,787717784598004,Directed,3384,,,1
361560647231478,220931314624858,Directed,3385,,,1
361560647231478,170700836293714,Directed,3386,,,1
361560647231478,197314056956659,Directed,3387,,,1
361560647231478,74133697733,Directed,3388,,,1
361560647231478,13086273953,Directed,3389,,,1
361560647231478,164799456910585,Directed,3390,,,1
361560647231478,610520942324555,Directed,3391,,,1
361560647231478,21898300328,Directed,3392,,,1
361560647231478,289265191114612,Directed,3393,,,1
361560647231478,121140614729535,Directed,3394,,,1
361560647231478,130940650274944,Directed,3395,,,1
361560647231478,56296974411,Directed,3396,,,1
361560647231478,134489589959277,Directed,3397,,,1
361560647231478,27178063867,Directed,3398,,,1
361560647231478,111352669019325,Directed,3399,,,1
361560647231478,212766738734882,Directed,3400,,,1
361560647231478,319275759773,Directed,3401,,,1
361560647231478,36880584152,Directed,3402,,,1
361560647231478,159928710697659,Directed,3403,,,1
361560647231478,6020654822,Directed,3404,,,1
361560647231478,138625192874754,Directed,3405,,,1
361560647231478,152117744823264,Directed,3406,,,1
361560647231478,102608881476,Directed,3407,,,1
361560647231478,70534759244,Directed,3408,,,1
361560647231478,112628252109619,Directed,3409,,,1
142357232469757,276649459084128,Directed,3410,,,1
142357232469757,78709352302,Directed,3411,,,1
142357232469757,160535290657228,Directed,3412,,,1
142357232469757,160936384061795,Directed,3413,,,1
142357232469757,283011800724,Directed,3414,,,1
142357232469757,94589241726,Directed,3415,,,1
142357232469757,225096980839858,Directed,3416,,,1
142357232469757,129617417057349,Directed,3417,,,1
142357232469757,102608881476,Directed,3418,,,1
142357232469757,535281233184581,Directed,3419,,,1
142357232469757,98164920265,Directed,3420,,,1
142357232469757,236130539740318,Directed,3421,,,1
142357232469757,56296974411,Directed,3422,,,1
142357232469757,130940650274944,Directed,3423,,,1
142357232469757,39644305296,Directed,3424,,,1
142357232469757,45430244790,Directed,3425,,,1
142357232469757,161544398675,Directed,3426,,,1
142357232469757,111209824808,Directed,3427,,,1
142357232469757,197401676950391,Directed,3428,,,1
190539407711114,396645047055583,Directed,3429,,,1
190539407711114,129696653745350,Directed,3430,,,1
130940650274944,156399917718028,Directed,3431,,,1
130940650274944,572233649503888,Directed,3432,,,1
130940650274944,220779885077,Directed,3433,,,1
130940650274944,726781774124762,Directed,3434,,,1
130940650274944,461855527198509,Directed,3435,,,1
130940650274944,292462355028,Directed,3436,,,1
130940650274944,127112663968234,Directed,3437,,,1
130940650274944,221051104686181,Directed,3438,,,1
130940650274944,36880584152,Directed,3439,,,1
130940650274944,116470741718097,Directed,3440,,,1
130940650274944,52902998700,Directed,3441,,,1
130940650274944,1620651164833966,Directed,3442,,,1
130940650274944,406114046093174,Directed,3443,,,1
130940650274944,179184988762983,Directed,3444,,,1
130940650274944,132715163435892,Directed,3445,,,1
130940650274944,121027941252252,Directed,3446,,,1
130940650274944,147896321153,Directed,3447,,,1
130940650274944,486055178079546,Directed,3448,,,1
130940650274944,106007146103746,Directed,3449,,,1
130940650274944,425139234171063,Directed,3450,,,1
130940650274944,104958162837,Directed,3451,,,1
130940650274944,214980405256637,Directed,3452,,,1
130940650274944,21700332856,Directed,3453,,,1
130940650274944,416456041746605,Directed,3454,,,1
130940650274944,456619017732844,Directed,3455,,,1
130940650274944,169299103121699,Directed,3456,,,1
130940650274944,180774635291325,Directed,3457,,,1
130940650274944,12887942787,Directed,3458,,,1
130940650274944,21898300328,Directed,3459,,,1
130940650274944,186048831412933,Directed,3460,,,1
130940650274944,393386711693,Directed,3461,,,1
130940650274944,6883542487,Directed,3462,,,1
130940650274944,568332706546908,Directed,3463,,,1
130940650274944,154213784747095,Directed,3464,,,1
130940650274944,89996167321,Directed,3465,,,1
130940650274944,193000154061146,Directed,3466,,,1
130940650274944,69571421864,Directed,3467,,,1
130940650274944,175286417298,Directed,3468,,,1
130940650274944,135787263123215,Directed,3469,,,1
130940650274944,28176733440,Directed,3470,,,1
130940650274944,441083082657006,Directed,3471,,,1
130940650274944,119670598057754,Directed,3472,,,1
130940650274944,127435211056,Directed,3473,,,1
130940650274944,140076769503650,Directed,3474,,,1
130940650274944,124368184246996,Directed,3475,,,1
130940650274944,147508686666,Directed,3476,,,1
130940650274944,38641212854,Directed,3477,,,1
130940650274944,154424564600210,Directed,3478,,,1
130940650274944,19004299144,Directed,3479,,,1
130940650274944,188800427797025,Directed,3480,,,1
130940650274944,6399067073,Directed,3481,,,1
130940650274944,121140614729535,Directed,3482,,,1
130940650274944,236130539740318,Directed,3483,,,1
130940650274944,143049202378752,Directed,3484,,,1
130940650274944,280705605285702,Directed,3485,,,1
130940650274944,120515345995,Directed,3486,,,1
130940650274944,110475388978628,Directed,3487,,,1
130940650274944,355287557837850,Directed,3488,,,1
130940650274944,155702137844654,Directed,3489,,,1
130940650274944,150556221653011,Directed,3490,,,1
130940650274944,17637574751,Directed,3491,,,1
130940650274944,35245929077,Directed,3492,,,1
130940650274944,136460509733500,Directed,3493,,,1
130940650274944,184479181600418,Directed,3494,,,1
130940650274944,142357232469757,Directed,3495,,,1
130940650274944,114815701868067,Directed,3496,,,1
130940650274944,26500661542,Directed,3497,,,1
130940650274944,255364922374,Directed,3498,,,1
130940650274944,53541581995,Directed,3499,,,1
130940650274944,56296974411,Directed,3500,,,1
130940650274944,60972098632,Directed,3501,,,1
130940650274944,78709352302,Directed,3502,,,1
130940650274944,129835137057973,Directed,3503,,,1
130940650274944,163691139525,Directed,3504,,,1
130940650274944,204339369631,Directed,3505,,,1
130940650274944,117236381628233,Directed,3506,,,1
125258960871438,135907266453996,Directed,3507,,,1
125258960871438,124409704274214,Directed,3508,,,1
125258960871438,190455414496469,Directed,3509,,,1
125258960871438,152117744823264,Directed,3510,,,1
132833935397,165293747006921,Directed,3511,,,1
132833935397,117236381628233,Directed,3512,,,1
23919966078,215204471085,Directed,3513,,,1
104016189727742,289265191114612,Directed,3514,,,1
104016189727742,124409704274214,Directed,3515,,,1
104016189727742,121140614729535,Directed,3516,,,1
104016189727742,787717784598004,Directed,3517,,,1
104016189727742,135907266453996,Directed,3518,,,1
104016189727742,141840342589766,Directed,3519,,,1
104016189727742,396645047055583,Directed,3520,,,1
104016189727742,23919966078,Directed,3521,,,1
104016189727742,156399917718028,Directed,3522,,,1
104016189727742,119670598057754,Directed,3523,,,1
104016189727742,192014377576116,Directed,3524,,,1
104016189727742,550244878331761,Directed,3525,,,1
104016189727742,212766738734882,Directed,3526,,,1
104016189727742,141803269192601,Directed,3527,,,1
104016189727742,197401676950391,Directed,3528,,,1
104016189727742,36880584152,Directed,3529,,,1
104016189727742,134489589959277,Directed,3530,,,1
104016189727742,13086273953,Directed,3531,,,1
212766738734882,135248629878082,Directed,3532,,,1
212766738734882,6883542487,Directed,3533,,,1
212766738734882,135039686871,Directed,3534,,,1
212766738734882,289265191114612,Directed,3535,,,1
212766738734882,89996167321,Directed,3536,,,1
212766738734882,134489589959277,Directed,3537,,,1
212766738734882,355287557837850,Directed,3538,,,1
212766738734882,361560647231478,Directed,3539,,,1
212766738734882,282435698460537,Directed,3540,,,1
212766738734882,535281233184581,Directed,3541,,,1
212766738734882,441083082657006,Directed,3542,,,1
212766738734882,158258074212328,Directed,3543,,,1
212766738734882,114197501956615,Directed,3544,,,1
212766738734882,197314056956659,Directed,3545,,,1
212766738734882,148564961869036,Directed,3546,,,1
